employee_id,papi_a,papi_b,papi_c,papi_d,papi_e,papi_f,papi_g,papi_i,papi_k,papi_l,papi_n,papi_o,papi_p,papi_r,papi_s,papi_t,papi_v,papi_w,papi_x,papi_z
EMP101144,7.0,1.0,7.0,1.0,2.0,4.0,6.0,6.0,2.0,3.0,1.0,4.892915980230643,3.0,5.026344086021505,6.0,9.0,6.0,5.0,2.0,2.0
EMP101145,4.0,5.0,6.0,4.977813852813853,7.0,5.0,5.0,7.0,5.0158469945355195,5.099836333878887,7.0,4.892915980230643,1.0,3.0,1.0,4.0,4.0,7.0,4.0,2.0
EMP101146,5.030711206896552,3.0,4.86058981233244,1.0,7.0,3.0,2.0,6.0,1.0,5.0,8.0,7.0,4.996811902231668,1.0,3.0,4.9535135135135135,8.0,3.0,6.0,1.0
EMP101147,7.0,4.0,3.0,7.0,5.0,2.0,9.0,7.0,5.0158469945355195,3.0,7.0,4.892915980230643,7.0,2.0,7.0,4.0,5.0,4.0,5.02094522019334,8.0
EMP101148,1.0,1.0,5.0,2.0,7.0,7.0,3.0,5.0,4.0,9.0,4.0,4.0,9.0,4.0,2.0,4.9535135135135135,7.0,7.0,5.02094522019334,3.0
EMP101149,4.0,3.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,6.0,8.0,4.892915980230643,7.0,5.0,4.0,7.0,1.0,8.0,1.0,2.0
EMP101150,6.0,1.0,1.0,6.0,8.0,8.0,4.0,4.0,5.0,1.0,9.0,3.0,5.0,2.0,3.0,4.0,8.0,1.0,2.0,6.0
EMP101151,4.0,6.0,4.0,8.0,9.0,2.0,1.0,2.0,8.0,3.0,7.0,7.0,9.0,2.0,1.0,4.0,4.905609492988134,5.0,4.0,6.0
EMP101152,9.0,8.0,5.0,9.0,6.0,7.0,1.0,6.0,4.0,1.0,7.0,9.0,3.0,9.0,9.0,2.0,2.0,1.0,5.0,2.0
EMP101153,9.0,1.0,5.0,4.0,5.065916398713826,1.0,1.0,1.0,4.0,3.0,6.0,5.0,9.0,2.0,7.0,4.0,1.0,4.98696360673547,8.0,5.0
EMP101154,3.0,5.0,9.0,9.0,5.065916398713826,8.0,7.0,5.036314363143632,8.0,3.0,5.09277238403452,8.0,2.0,9.0,1.0,6.0,2.0,7.0,7.0,8.0
EMP101155,3.0,8.0,6.0,1.0,7.0,3.0,5.0,2.0,6.0,1.0,3.0,4.0,6.0,3.0,3.0,9.0,4.905609492988134,1.0,8.0,6.0
EMP101156,9.0,1.0,7.0,1.0,2.0,5.057158410451824,9.0,5.0,7.0,9.0,9.0,9.0,1.0,5.026344086021505,3.0,7.0,4.0,7.0,8.0,1.0
EMP101157,9.0,4.0,5.0,8.0,8.0,9.0,5.0,5.0,8.0,2.0,4.0,2.0,4.996811902231668,5.0,5.0,4.9535135135135135,4.0,9.0,2.0,8.0
EMP101158,8.0,4.0,9.0,2.0,9.0,4.0,2.0,5.0,8.0,2.0,4.0,8.0,9.0,6.0,4.0,7.0,2.0,9.0,6.0,1.0
EMP101159,2.0,9.0,6.0,5.0,1.0,1.0,3.0,6.0,1.0,5.099836333878887,2.0,9.0,8.0,1.0,2.0,8.0,9.0,2.0,8.0,9.0
EMP101160,1.0,6.0,1.0,5.0,1.0,3.0,8.0,7.0,9.0,7.0,1.0,9.0,6.0,1.0,3.0,9.0,6.0,4.98696360673547,7.0,1.0
EMP101161,6.0,2.0,2.0,4.0,9.0,2.0,1.0,5.036314363143632,8.0,9.0,9.0,4.892915980230643,8.0,8.0,5.0,7.0,7.0,4.0,1.0,4.976151761517615
EMP101162,3.0,2.0,4.0,2.0,1.0,9.0,5.0,6.0,7.0,5.099836333878887,6.0,4.892915980230643,7.0,8.0,7.0,3.0,6.0,5.0,5.0,7.0
EMP101163,2.0,9.0,6.0,4.0,5.065916398713826,6.0,3.0,6.0,7.0,5.099836333878887,4.0,3.0,8.0,4.0,2.0,1.0,5.0,1.0,2.0,4.976151761517615
EMP101164,2.0,1.0,8.0,2.0,9.0,6.0,4.931536388140162,7.0,6.0,4.0,7.0,1.0,8.0,1.0,6.0,4.0,6.0,7.0,6.0,1.0
EMP101165,3.0,7.0,7.0,8.0,8.0,2.0,3.0,8.0,8.0,4.0,2.0,2.0,4.0,5.026344086021505,2.0,8.0,5.0,8.0,8.0,9.0
EMP101166,5.0,7.0,7.0,1.0,6.0,9.0,8.0,5.0,3.0,1.0,9.0,3.0,7.0,7.0,9.0,4.0,6.0,2.0,5.0,2.0
EMP101167,9.0,4.0,3.0,4.977813852813853,8.0,8.0,4.0,1.0,7.0,4.0,8.0,1.0,5.0,2.0,6.0,1.0,6.0,4.0,5.02094522019334,6.0
EMP101168,7.0,4.918201516793066,8.0,5.0,1.0,6.0,7.0,5.036314363143632,7.0,1.0,9.0,4.892915980230643,4.0,6.0,3.0,4.0,2.0,1.0,8.0,1.0
EMP101169,3.0,4.0,9.0,2.0,9.0,7.0,4.0,3.0,8.0,4.0,9.0,2.0,2.0,2.0,5.0,7.0,2.0,5.0,5.0,3.0
EMP101170,9.0,7.0,8.0,9.0,1.0,5.0,4.0,2.0,6.0,5.099836333878887,8.0,2.0,6.0,6.0,2.0,4.0,3.0,2.0,8.0,8.0
EMP101171,1.0,2.0,1.0,7.0,5.065916398713826,6.0,9.0,1.0,9.0,8.0,6.0,3.0,3.0,2.0,9.0,6.0,4.0,7.0,5.0,9.0
EMP101172,5.030711206896552,1.0,1.0,1.0,6.0,1.0,2.0,2.0,6.0,7.0,6.0,9.0,8.0,3.0,4.0,8.0,3.0,3.0,6.0,5.0
EMP101173,8.0,4.918201516793066,1.0,8.0,1.0,2.0,1.0,9.0,2.0,2.0,8.0,6.0,4.0,7.0,4.0,9.0,9.0,9.0,6.0,4.0
EMP101174,3.0,9.0,3.0,8.0,8.0,4.0,4.931536388140162,6.0,7.0,5.0,4.0,9.0,4.996811902231668,7.0,2.0,4.9535135135135135,1.0,5.0,5.02094522019334,1.0
EMP101175,6.0,4.918201516793066,6.0,3.0,1.0,3.0,6.0,2.0,4.0,5.099836333878887,9.0,5.0,7.0,5.0,6.0,9.0,9.0,3.0,7.0,7.0
EMP101176,4.0,3.0,8.0,8.0,4.0,1.0,1.0,6.0,7.0,5.0,7.0,9.0,4.996811902231668,9.0,5.0,2.0,1.0,8.0,1.0,6.0
EMP101177,4.0,3.0,2.0,3.0,5.065916398713826,3.0,9.0,2.0,2.0,4.0,7.0,4.892915980230643,1.0,5.0,9.0,2.0,4.905609492988134,3.0,5.02094522019334,4.976151761517615
EMP101178,4.0,4.918201516793066,9.0,6.0,6.0,5.0,7.0,9.0,7.0,8.0,6.0,7.0,2.0,3.0,6.0,9.0,7.0,4.0,1.0,2.0
EMP101179,6.0,6.0,4.0,8.0,2.0,8.0,1.0,2.0,9.0,6.0,2.0,9.0,9.0,3.0,4.0,7.0,5.0,4.98696360673547,9.0,9.0
EMP101180,9.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,4.0,8.0,9.0,6.0,2.0,4.0,7.0,4.0,3.0,6.0,7.0,5.0
EMP101181,8.0,9.0,2.0,8.0,4.0,7.0,2.0,7.0,5.0158469945355195,5.0,5.0,3.0,3.0,5.026344086021505,1.0,4.0,4.905609492988134,9.0,9.0,9.0
EMP101182,8.0,8.0,7.0,9.0,4.0,4.0,3.0,1.0,5.0,8.0,1.0,5.0,5.0,5.0,9.0,2.0,9.0,1.0,9.0,5.0
EMP101183,3.0,1.0,4.86058981233244,2.0,2.0,5.0,7.0,5.0,6.0,6.0,5.09277238403452,6.0,1.0,9.0,6.0,9.0,7.0,6.0,9.0,2.0
EMP101184,2.0,6.0,2.0,9.0,1.0,4.0,4.931536388140162,3.0,5.0,8.0,6.0,4.0,5.0,6.0,7.0,8.0,8.0,7.0,9.0,6.0
EMP101185,5.0,8.0,7.0,3.0,6.0,3.0,8.0,9.0,6.0,3.0,5.0,3.0,9.0,7.0,5.0,7.0,2.0,9.0,1.0,4.0
EMP101186,4.0,4.0,7.0,4.977813852813853,6.0,3.0,4.931536388140162,6.0,5.0158469945355195,4.0,9.0,7.0,6.0,3.0,8.0,2.0,3.0,1.0,2.0,3.0
EMP101187,2.0,7.0,5.0,6.0,5.0,1.0,3.0,5.0,9.0,5.0,9.0,7.0,3.0,2.0,2.0,5.0,2.0,8.0,3.0,4.976151761517615
EMP101188,4.0,7.0,2.0,4.977813852813853,6.0,2.0,1.0,9.0,5.0158469945355195,5.099836333878887,6.0,3.0,3.0,6.0,8.0,9.0,6.0,6.0,5.0,4.0
EMP101189,5.030711206896552,4.0,4.0,5.0,4.0,6.0,1.0,1.0,5.0,2.0,7.0,5.0,5.0,4.0,1.0,2.0,5.0,3.0,1.0,8.0
EMP101190,5.0,8.0,5.0,6.0,9.0,5.0,4.0,8.0,4.0,8.0,7.0,3.0,6.0,9.0,6.0,5.0,8.0,4.0,8.0,2.0
EMP101191,9.0,5.0,6.0,6.0,6.0,5.057158410451824,4.931536388140162,5.036314363143632,5.0158469945355195,8.0,5.0,6.0,3.0,4.0,1.0,3.0,4.905609492988134,1.0,1.0,2.0
EMP101192,5.030711206896552,2.0,8.0,5.0,8.0,2.0,3.0,1.0,8.0,5.0,3.0,8.0,8.0,9.0,9.0,7.0,7.0,4.0,5.0,1.0
EMP101193,9.0,3.0,4.0,5.0,9.0,3.0,2.0,9.0,9.0,5.0,5.0,4.892915980230643,7.0,5.0,3.0,9.0,9.0,2.0,8.0,7.0
EMP101194,5.0,2.0,8.0,3.0,4.0,9.0,4.931536388140162,7.0,8.0,6.0,5.0,7.0,3.0,3.0,1.0,3.0,7.0,2.0,1.0,3.0
EMP101195,7.0,9.0,5.0,1.0,4.0,7.0,3.0,8.0,8.0,6.0,7.0,4.892915980230643,7.0,7.0,3.0,4.0,3.0,7.0,8.0,3.0
EMP101196,8.0,2.0,6.0,4.977813852813853,7.0,7.0,4.931536388140162,1.0,7.0,3.0,6.0,8.0,4.996811902231668,1.0,9.0,8.0,8.0,9.0,7.0,9.0
EMP101197,5.0,5.0,8.0,3.0,1.0,7.0,2.0,4.0,2.0,6.0,6.0,8.0,1.0,3.0,6.0,8.0,2.0,6.0,4.0,4.976151761517615
EMP101198,1.0,1.0,4.0,4.977813852813853,4.0,1.0,8.0,2.0,7.0,1.0,6.0,7.0,7.0,4.0,3.0,5.0,5.0,3.0,8.0,4.0
EMP101199,1.0,7.0,7.0,2.0,4.0,6.0,6.0,6.0,5.0158469945355195,9.0,2.0,4.892915980230643,9.0,3.0,5.0,4.0,3.0,6.0,8.0,4.976151761517615
EMP101200,1.0,2.0,6.0,2.0,8.0,5.057158410451824,1.0,7.0,1.0,7.0,9.0,2.0,4.996811902231668,3.0,5.0,2.0,3.0,7.0,7.0,9.0
EMP101201,2.0,4.918201516793066,1.0,3.0,8.0,9.0,6.0,9.0,3.0,3.0,6.0,4.892915980230643,4.0,4.0,5.0,8.0,6.0,8.0,3.0,6.0
EMP101202,5.0,9.0,9.0,1.0,1.0,6.0,4.0,5.0,3.0,5.099836333878887,3.0,8.0,1.0,4.0,1.0,5.0,4.905609492988134,7.0,3.0,4.0
EMP101203,5.0,2.0,1.0,5.0,4.0,3.0,4.0,6.0,6.0,3.0,7.0,2.0,6.0,4.0,1.0,4.9535135135135135,4.0,7.0,9.0,3.0
EMP101204,3.0,4.0,6.0,4.0,5.0,2.0,4.0,8.0,3.0,7.0,1.0,9.0,5.0,9.0,4.0,1.0,3.0,4.98696360673547,6.0,4.0
EMP101205,3.0,9.0,4.0,3.0,1.0,7.0,8.0,1.0,6.0,5.099836333878887,5.0,6.0,7.0,3.0,4.994585814834867,4.0,5.0,8.0,4.0,2.0
EMP101206,2.0,6.0,5.0,5.0,1.0,9.0,7.0,3.0,1.0,9.0,5.0,4.892915980230643,9.0,4.0,9.0,2.0,4.0,1.0,6.0,9.0
EMP101207,1.0,5.0,3.0,2.0,4.0,5.0,6.0,9.0,5.0158469945355195,9.0,5.09277238403452,9.0,5.0,5.0,4.0,8.0,9.0,6.0,8.0,8.0
EMP101208,4.0,1.0,3.0,8.0,7.0,5.057158410451824,5.0,5.036314363143632,5.0158469945355195,9.0,2.0,1.0,4.0,8.0,1.0,8.0,4.0,1.0,7.0,1.0
EMP101209,1.0,7.0,4.0,5.0,7.0,9.0,2.0,5.036314363143632,2.0,7.0,3.0,4.892915980230643,9.0,5.0,4.994585814834867,1.0,1.0,7.0,9.0,8.0
EMP101210,8.0,5.0,4.0,6.0,5.0,5.0,2.0,7.0,4.0,9.0,7.0,2.0,1.0,2.0,3.0,3.0,9.0,6.0,5.0,6.0
EMP101211,4.0,6.0,6.0,7.0,5.065916398713826,1.0,9.0,2.0,6.0,3.0,2.0,4.892915980230643,4.996811902231668,6.0,2.0,5.0,8.0,8.0,1.0,6.0
EMP101212,6.0,2.0,5.0,4.0,2.0,8.0,8.0,1.0,1.0,7.0,1.0,3.0,1.0,7.0,5.0,2.0,7.0,4.98696360673547,8.0,9.0
EMP101213,5.0,2.0,4.0,1.0,7.0,7.0,7.0,5.036314363143632,7.0,7.0,8.0,6.0,6.0,5.0,3.0,7.0,3.0,1.0,5.0,4.976151761517615
EMP101214,5.0,4.918201516793066,8.0,9.0,9.0,4.0,7.0,1.0,2.0,6.0,4.0,4.0,9.0,7.0,6.0,4.0,4.905609492988134,4.0,7.0,4.0
EMP101215,9.0,9.0,7.0,1.0,7.0,3.0,2.0,2.0,1.0,7.0,5.0,6.0,7.0,1.0,2.0,1.0,2.0,3.0,3.0,4.0
EMP101216,4.0,7.0,3.0,7.0,3.0,4.0,4.0,6.0,1.0,9.0,5.0,1.0,3.0,4.0,7.0,3.0,4.0,2.0,7.0,6.0
EMP101217,3.0,1.0,3.0,5.0,7.0,1.0,2.0,1.0,8.0,4.0,9.0,4.0,5.0,2.0,3.0,4.9535135135135135,7.0,4.98696360673547,7.0,8.0
EMP101218,5.0,4.918201516793066,4.86058981233244,4.977813852813853,9.0,6.0,5.0,5.036314363143632,1.0,9.0,2.0,6.0,1.0,5.0,7.0,8.0,9.0,2.0,8.0,1.0
EMP101219,5.0,9.0,4.0,9.0,6.0,2.0,8.0,2.0,6.0,5.099836333878887,4.0,6.0,7.0,1.0,3.0,9.0,2.0,6.0,8.0,7.0
EMP101220,3.0,9.0,2.0,9.0,4.0,4.0,2.0,1.0,5.0,2.0,6.0,7.0,7.0,3.0,4.994585814834867,4.0,4.0,5.0,4.0,2.0
EMP101221,9.0,2.0,5.0,6.0,7.0,5.0,3.0,2.0,3.0,9.0,4.0,9.0,3.0,5.0,7.0,9.0,4.0,6.0,5.02094522019334,5.0
EMP101222,6.0,8.0,4.86058981233244,7.0,3.0,4.0,4.0,5.0,6.0,8.0,9.0,4.0,1.0,5.0,8.0,8.0,8.0,5.0,5.0,1.0
EMP101223,6.0,4.0,4.0,9.0,5.065916398713826,6.0,8.0,5.0,1.0,6.0,3.0,9.0,1.0,1.0,4.994585814834867,9.0,7.0,6.0,5.0,2.0
EMP101224,6.0,1.0,3.0,4.977813852813853,8.0,3.0,4.931536388140162,1.0,9.0,3.0,1.0,6.0,6.0,2.0,4.994585814834867,1.0,4.0,4.98696360673547,4.0,6.0
EMP101225,8.0,3.0,1.0,1.0,2.0,2.0,9.0,6.0,7.0,5.099836333878887,8.0,2.0,9.0,6.0,8.0,8.0,5.0,8.0,7.0,6.0
EMP101226,5.0,3.0,9.0,2.0,1.0,9.0,8.0,5.036314363143632,5.0158469945355195,5.0,8.0,8.0,9.0,6.0,8.0,3.0,4.0,4.0,6.0,5.0
EMP101227,8.0,5.0,6.0,3.0,8.0,6.0,9.0,2.0,4.0,6.0,2.0,3.0,1.0,1.0,5.0,5.0,6.0,1.0,5.0,4.976151761517615
EMP101228,5.0,3.0,9.0,2.0,4.0,7.0,3.0,7.0,2.0,5.0,9.0,4.0,5.0,5.0,5.0,2.0,5.0,7.0,7.0,4.0
EMP101229,8.0,2.0,1.0,9.0,2.0,5.0,7.0,7.0,7.0,1.0,9.0,2.0,5.0,9.0,6.0,3.0,7.0,7.0,7.0,4.0
EMP101230,6.0,8.0,3.0,5.0,7.0,3.0,8.0,9.0,1.0,1.0,9.0,9.0,6.0,7.0,2.0,8.0,7.0,5.0,5.0,2.0
EMP101231,9.0,4.918201516793066,1.0,3.0,9.0,8.0,9.0,5.0,2.0,9.0,4.0,9.0,6.0,3.0,2.0,9.0,1.0,2.0,3.0,9.0
EMP101232,9.0,9.0,7.0,2.0,9.0,8.0,2.0,5.0,5.0158469945355195,6.0,8.0,1.0,6.0,9.0,5.0,8.0,8.0,8.0,2.0,7.0
EMP101233,5.0,9.0,5.0,4.0,3.0,5.057158410451824,8.0,9.0,6.0,1.0,8.0,8.0,8.0,6.0,1.0,7.0,9.0,5.0,4.0,6.0
EMP101234,5.030711206896552,4.918201516793066,1.0,5.0,9.0,1.0,4.0,6.0,5.0158469945355195,5.0,5.0,5.0,2.0,5.026344086021505,3.0,2.0,6.0,2.0,4.0,2.0
EMP101235,7.0,2.0,9.0,4.0,9.0,2.0,8.0,7.0,4.0,1.0,4.0,1.0,8.0,5.0,5.0,1.0,7.0,1.0,5.0,4.976151761517615
EMP101236,7.0,1.0,6.0,4.0,2.0,9.0,5.0,5.0,9.0,6.0,9.0,3.0,8.0,9.0,5.0,9.0,5.0,9.0,4.0,5.0
EMP101237,2.0,2.0,3.0,6.0,8.0,9.0,5.0,2.0,4.0,5.0,3.0,4.0,9.0,2.0,2.0,3.0,2.0,3.0,2.0,5.0
EMP101238,4.0,5.0,5.0,1.0,5.065916398713826,5.057158410451824,1.0,5.036314363143632,7.0,9.0,5.0,9.0,2.0,3.0,3.0,8.0,3.0,4.0,5.0,8.0
EMP101239,3.0,3.0,5.0,2.0,5.0,9.0,1.0,6.0,9.0,8.0,7.0,4.892915980230643,3.0,3.0,2.0,2.0,2.0,2.0,1.0,6.0
EMP101240,2.0,1.0,1.0,5.0,4.0,6.0,4.931536388140162,6.0,5.0,7.0,2.0,8.0,1.0,3.0,4.0,3.0,7.0,8.0,4.0,5.0
EMP101241,8.0,2.0,9.0,4.0,7.0,9.0,8.0,6.0,7.0,4.0,2.0,7.0,4.0,5.0,9.0,4.9535135135135135,5.0,8.0,7.0,7.0
EMP101242,2.0,9.0,4.0,6.0,7.0,9.0,7.0,8.0,5.0,8.0,5.0,2.0,8.0,3.0,9.0,4.0,5.0,4.0,5.02094522019334,1.0
EMP101243,7.0,1.0,9.0,7.0,6.0,9.0,9.0,2.0,3.0,2.0,3.0,8.0,4.0,6.0,7.0,4.0,2.0,2.0,5.02094522019334,4.0
EMP101244,8.0,7.0,5.0,7.0,6.0,5.0,5.0,8.0,3.0,2.0,4.0,5.0,2.0,9.0,3.0,4.0,8.0,6.0,8.0,7.0
EMP101245,9.0,7.0,1.0,8.0,1.0,9.0,5.0,9.0,5.0,7.0,9.0,4.892915980230643,6.0,1.0,3.0,4.9535135135135135,4.905609492988134,7.0,5.02094522019334,7.0
EMP101246,4.0,8.0,7.0,4.977813852813853,8.0,1.0,2.0,2.0,1.0,4.0,2.0,7.0,5.0,4.0,5.0,8.0,4.0,4.0,5.02094522019334,4.0
EMP101247,4.0,6.0,5.0,3.0,4.0,8.0,1.0,5.036314363143632,5.0,4.0,9.0,7.0,8.0,3.0,6.0,7.0,4.0,5.0,8.0,9.0
EMP101248,4.0,2.0,9.0,1.0,7.0,6.0,3.0,1.0,5.0158469945355195,6.0,5.09277238403452,3.0,5.0,9.0,6.0,9.0,4.905609492988134,9.0,9.0,7.0
EMP101249,2.0,2.0,1.0,4.977813852813853,1.0,6.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,5.0,9.0,9.0,3.0,8.0
EMP101250,6.0,2.0,1.0,2.0,8.0,3.0,7.0,7.0,9.0,3.0,7.0,1.0,5.0,4.0,2.0,6.0,7.0,7.0,7.0,5.0
EMP101251,6.0,5.0,1.0,4.977813852813853,5.0,8.0,4.0,2.0,3.0,6.0,6.0,4.0,1.0,7.0,1.0,9.0,7.0,7.0,1.0,3.0
EMP101252,3.0,1.0,4.86058981233244,4.977813852813853,6.0,2.0,4.0,4.0,9.0,4.0,9.0,6.0,4.0,6.0,4.994585814834867,3.0,3.0,4.0,9.0,4.976151761517615
EMP101253,3.0,2.0,9.0,9.0,4.0,1.0,6.0,9.0,6.0,8.0,5.0,7.0,4.996811902231668,7.0,1.0,6.0,4.0,7.0,1.0,3.0
EMP101254,6.0,2.0,6.0,6.0,1.0,9.0,6.0,1.0,5.0,8.0,6.0,3.0,3.0,5.0,6.0,5.0,8.0,5.0,8.0,5.0
EMP101255,2.0,8.0,7.0,3.0,5.0,5.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,6.0,4.0,1.0,4.905609492988134,1.0,8.0,4.976151761517615
EMP101256,3.0,4.0,4.86058981233244,4.0,2.0,5.0,2.0,5.0,9.0,2.0,6.0,4.0,5.0,5.0,5.0,2.0,5.0,2.0,2.0,6.0
EMP101257,8.0,9.0,1.0,9.0,4.0,6.0,5.0,4.0,4.0,5.0,9.0,3.0,3.0,8.0,2.0,5.0,9.0,4.98696360673547,2.0,2.0
EMP101258,5.0,2.0,9.0,6.0,9.0,5.0,6.0,7.0,8.0,1.0,5.0,3.0,9.0,5.026344086021505,7.0,3.0,2.0,4.98696360673547,3.0,9.0
EMP101259,1.0,6.0,6.0,1.0,8.0,3.0,2.0,8.0,9.0,5.0,9.0,3.0,8.0,5.0,6.0,6.0,4.0,5.0,3.0,5.0
EMP101260,1.0,3.0,3.0,4.977813852813853,5.0,5.057158410451824,3.0,9.0,1.0,8.0,6.0,6.0,8.0,3.0,8.0,8.0,8.0,6.0,9.0,5.0
EMP101261,6.0,3.0,5.0,9.0,5.0,1.0,6.0,2.0,2.0,6.0,3.0,5.0,7.0,5.0,3.0,3.0,9.0,9.0,4.0,4.0
EMP101262,9.0,9.0,3.0,2.0,7.0,5.0,8.0,8.0,9.0,5.0,9.0,2.0,3.0,4.0,4.994585814834867,4.0,9.0,4.98696360673547,4.0,2.0
EMP101263,5.0,3.0,6.0,1.0,8.0,7.0,4.931536388140162,3.0,4.0,5.0,1.0,4.0,5.0,8.0,3.0,8.0,6.0,4.0,1.0,6.0
EMP101264,4.0,2.0,7.0,4.977813852813853,1.0,2.0,7.0,8.0,2.0,5.0,9.0,4.892915980230643,7.0,1.0,2.0,2.0,5.0,5.0,6.0,5.0
EMP101265,9.0,6.0,2.0,4.977813852813853,7.0,3.0,6.0,5.036314363143632,1.0,3.0,7.0,6.0,9.0,5.026344086021505,7.0,4.9535135135135135,5.0,1.0,8.0,4.0
EMP101266,5.0,4.0,2.0,7.0,4.0,5.057158410451824,7.0,5.0,2.0,8.0,2.0,5.0,4.0,8.0,8.0,4.0,4.905609492988134,7.0,5.02094522019334,7.0
EMP101267,8.0,4.918201516793066,4.0,5.0,6.0,8.0,5.0,4.0,4.0,6.0,7.0,1.0,3.0,5.0,1.0,2.0,3.0,3.0,5.02094522019334,6.0
EMP101268,2.0,1.0,2.0,8.0,3.0,6.0,3.0,4.0,9.0,4.0,1.0,6.0,6.0,6.0,1.0,9.0,8.0,5.0,6.0,1.0
EMP101269,5.0,4.918201516793066,1.0,4.0,4.0,5.057158410451824,3.0,5.036314363143632,9.0,2.0,4.0,8.0,6.0,9.0,1.0,6.0,2.0,4.98696360673547,6.0,9.0
EMP101270,6.0,8.0,5.0,5.0,9.0,4.0,5.0,6.0,6.0,2.0,3.0,9.0,7.0,8.0,5.0,7.0,4.0,5.0,6.0,5.0
EMP101271,8.0,9.0,1.0,8.0,2.0,2.0,7.0,6.0,1.0,1.0,9.0,4.0,4.996811902231668,5.0,9.0,8.0,2.0,3.0,6.0,6.0
EMP101272,4.0,5.0,4.86058981233244,4.0,2.0,5.057158410451824,1.0,3.0,3.0,7.0,5.0,4.0,5.0,3.0,4.0,6.0,9.0,2.0,7.0,2.0
EMP101273,1.0,9.0,6.0,7.0,4.0,2.0,5.0,4.0,8.0,6.0,4.0,9.0,4.0,8.0,2.0,3.0,1.0,8.0,9.0,9.0
EMP101274,8.0,5.0,4.86058981233244,4.0,3.0,9.0,4.0,2.0,8.0,6.0,4.0,5.0,1.0,5.026344086021505,3.0,3.0,5.0,4.98696360673547,9.0,9.0
EMP101275,8.0,3.0,1.0,7.0,6.0,5.057158410451824,8.0,1.0,3.0,7.0,1.0,2.0,7.0,3.0,4.0,8.0,5.0,7.0,8.0,9.0
EMP101276,9.0,1.0,4.86058981233244,4.977813852813853,8.0,6.0,4.931536388140162,3.0,5.0158469945355195,5.099836333878887,4.0,4.0,3.0,6.0,8.0,5.0,4.0,4.98696360673547,7.0,3.0
EMP101277,1.0,4.0,1.0,1.0,7.0,5.0,2.0,3.0,7.0,9.0,5.0,4.892915980230643,8.0,3.0,2.0,1.0,4.0,2.0,7.0,8.0
EMP101278,1.0,1.0,5.0,2.0,5.065916398713826,8.0,7.0,7.0,7.0,1.0,9.0,5.0,2.0,5.026344086021505,9.0,1.0,3.0,8.0,6.0,4.976151761517615
EMP101279,8.0,4.918201516793066,5.0,1.0,1.0,8.0,4.931536388140162,7.0,8.0,5.0,2.0,9.0,5.0,8.0,6.0,4.0,8.0,5.0,4.0,3.0
EMP101280,8.0,9.0,8.0,1.0,9.0,5.0,2.0,5.036314363143632,9.0,9.0,4.0,5.0,3.0,6.0,4.994585814834867,4.0,4.905609492988134,5.0,8.0,2.0
EMP101281,2.0,4.0,4.0,5.0,5.065916398713826,8.0,8.0,9.0,6.0,9.0,6.0,4.0,1.0,6.0,1.0,1.0,8.0,3.0,8.0,3.0
EMP101282,7.0,3.0,4.0,1.0,7.0,1.0,4.0,3.0,3.0,4.0,4.0,4.892915980230643,6.0,6.0,4.0,8.0,9.0,5.0,4.0,1.0
EMP101283,1.0,7.0,4.0,9.0,4.0,5.0,3.0,3.0,6.0,3.0,9.0,5.0,4.0,7.0,5.0,3.0,9.0,1.0,3.0,7.0
EMP101284,7.0,2.0,7.0,3.0,5.065916398713826,4.0,9.0,7.0,2.0,8.0,8.0,9.0,1.0,1.0,2.0,4.9535135135135135,1.0,7.0,9.0,2.0
EMP101285,7.0,2.0,2.0,6.0,2.0,4.0,3.0,5.036314363143632,9.0,5.0,5.0,2.0,6.0,7.0,4.994585814834867,5.0,3.0,2.0,9.0,9.0
EMP101286,4.0,6.0,4.0,4.977813852813853,8.0,8.0,4.0,5.036314363143632,5.0158469945355195,7.0,9.0,4.0,9.0,1.0,5.0,5.0,2.0,8.0,1.0,4.976151761517615
EMP101287,6.0,1.0,3.0,3.0,5.065916398713826,6.0,4.0,6.0,9.0,9.0,8.0,4.0,2.0,2.0,5.0,9.0,4.905609492988134,3.0,1.0,1.0
EMP101288,2.0,7.0,5.0,8.0,8.0,4.0,3.0,1.0,2.0,8.0,9.0,1.0,4.0,1.0,6.0,2.0,7.0,1.0,6.0,4.0
EMP101289,1.0,8.0,4.86058981233244,7.0,4.0,7.0,5.0,8.0,6.0,3.0,6.0,4.0,6.0,4.0,4.0,3.0,9.0,4.0,6.0,2.0
EMP101290,3.0,7.0,6.0,8.0,8.0,2.0,1.0,1.0,6.0,3.0,5.0,7.0,9.0,5.026344086021505,1.0,9.0,6.0,8.0,6.0,2.0
EMP101291,4.0,4.918201516793066,6.0,2.0,5.065916398713826,7.0,4.931536388140162,5.0,6.0,5.099836333878887,6.0,9.0,7.0,6.0,3.0,4.0,4.0,8.0,3.0,4.0
EMP101292,3.0,2.0,5.0,3.0,6.0,4.0,5.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,6.0,9.0,4.0,4.0,6.0,8.0
EMP101293,9.0,2.0,4.86058981233244,7.0,2.0,5.0,2.0,2.0,1.0,1.0,7.0,3.0,9.0,4.0,4.0,6.0,6.0,3.0,6.0,1.0
